종목코드,종목명,테마명,섹터,산업군,업종명,시장구분,기준일
187270,신화콘텍,['갤럭시 부품주'],IT,하드웨어,전기·전자,KOSDAQ,20250407
243840,신흥에스이씨,"['전기차 화재 방지(배터리 열폭주 등)', '2차전지(소재/부품)', '2차전지', '전기차']",IT,하드웨어,전기·전자,KOSDAQ,20250407
257720,실리콘투,['화장품'],경기소비재,유통,유통,KOSDAQ,20250407
222800,심텍,"['온디바이스 AI', 'PCB(FPCB 등)', '코리아 밸류업 지수(Korea Value-up Index)', '3D 낸드(NAND)']",IT,하드웨어,전기·전자,KOSDAQ,20250407
036710,심텍홀딩스,,IT,하드웨어,전기·전자,KOSDAQ,20250407
444530,심플랫폼,"['지능형로봇/인공지능(AI)', '사물인터넷', '2025 상반기 신규상장']",IT,소프트웨어,IT 서비스,KOSDAQ,20250407
160980,싸이맥스,"['반도체 장비', '로봇(산업용/협동로봇 등)']",산업재,자본재,기계·장비,KOSDAQ,20250407
356890,싸이버원,"['보안주(물리)', '보안주(정보)']",IT,소프트웨어,IT 서비스,KOSDAQ,20250407
217330,싸이토젠,,산업재,상업서비스,일반서비스,KOSDAQ,20250407
208640,썸에이지,['모바일게임(스마트폰)'],IT,소프트웨어,IT 서비스,KOSDAQ,20250407
222420,쎄노텍,"['희귀금속(희토류 등)', '2차전지(소재/부품)', '2차전지']",소재,건축소재,비금속,KOSDAQ,20250407
037760,쎄니트,"['시멘트/레미콘', '영화', '비철금속']",소재,금속및광물,금속,KOSDAQ,20250407
099320,쎄트렉아이,"['방위산업/전쟁 및 테러', '우주항공산업(누리호/인공위성 등)', '드론(Drone)']",산업재,자본재,운송장비·부품,KOSDAQ,20250407
049960,쎌바이오텍,['건강기능식품'],의료,제약및바이오,제약,KOSDAQ,20250407
088280,쏘닉스,"['통신장비', '5G(5세대 이동통신)']",IT,하드웨어,전기·전자,KOSDAQ,20250407
050890,쏠리드,"['제4이동통신', '양자암호/양자컴퓨팅', '통신장비', '5G(5세대 이동통신)']",IT,하드웨어,전기·전자,KOSDAQ,20250407
394800,쓰리빌리언,"['유전자 치료제/분석', '의료AI']",의료,의료장비및서비스,의료·정밀기기,KOSDAQ,20250407
177900,쓰리에이로직스,['RFID(NFC 등)'],IT,하드웨어,전기·전자,KOSDAQ,20250407
475400,씨메스,['지능형로봇/인공지능(AI)'],산업재,자본재,기계·장비,KOSDAQ,20250407
109670,씨싸이트,['패션/의류'],경기소비재,내구소비재및의류,섬유·의류,KOSDAQ,20250407
066790,씨씨에스,['초전도체'],경기소비재,미디어,오락·문화,KOSDAQ,20250407
222080,씨아이에스,"['리비안(RIVIAN)', '2차전지(LFP/리튬인산철)', '전력저장장치(ESS)', '2차전지', '전기차', '2차전지(장비)', '2차전지(전고체)']",산업재,자본재,기계·장비,KOSDAQ,20250407
352480,씨앤씨인터내셔널,['화장품'],소재,소재,화학,KOSDAQ,20250407
264660,씨앤지하이테크,"['반도체 장비', '유리 기판']",산업재,자본재,기계·장비,KOSDAQ,20250407
352700,씨앤투스,"['황사/미세먼지', '마스크', '공기청정기']",경기소비재,내구소비재및의류,섬유·의류,KOSDAQ,20250407
458870,씨어스테크놀로지,"['원격진료/비대면진료(U-Healthcare)', '의료AI', '의료기기']",의료,의료장비및서비스,의료·정밀기기,KOSDAQ,20250407
297090,씨에스베어링,['풍력에너지'],산업재,자본재,기계·장비,KOSDAQ,20250407
900120,씨엑스아이,"['지주사', '국내 상장 중국기업']",금융,기타금융,금융,KOSDAQ,20250407
359090,씨엔알리서치,,산업재,상업서비스,일반서비스,KOSDAQ,20250407
115530,씨엔플러스,"['풍력에너지', '태양광에너지']",IT,하드웨어,전기·전자,KOSDAQ,20250407
115480,씨유메디칼,"['고령화 사회(노인복지)', '의료기기']",의료,의료장비및서비스,의료·정밀기기,KOSDAQ,20250407
340810,씨유박스,"['딥페이크(deepfake)', '지능형로봇/인공지능(AI)', '보안주(물리)', '의료AI', '바이오인식(생체인식)']",IT,소프트웨어,IT 서비스,KOSDAQ,20250407
376290,씨유테크,"['스마트폰', '갤럭시 부품주']",IT,하드웨어,전기·전자,KOSDAQ,20250407
189330,씨이랩,['메타버스(Metaverse)'],IT,소프트웨어,IT 서비스,KOSDAQ,20250407
096530,씨젠,"['유전자 치료제/분석', '슈퍼박테리아', '코로나19(진단/치료제/백신 개발 등)', '코로나19(진단키트)', '엠폭스(원숭이두창)', '백신/진단시약/방역(신종플루, AI 등)', '코리아 밸류업 지수(Korea Value-up Index)']",의료,제약및바이오,제약,KOSDAQ,20250407
101240,씨큐브,"['페라이트', '화장품']",소재,소재,화학,KOSDAQ,20250407
060590,씨티씨바이오,"['사료', '치매', '아프리카 돼지열병(ASF)', '코로나19(진단/치료제/백신 개발 등)', '코로나19(진단키트)', '백신/진단시약/방역(신종플루, AI 등)', '마리화나(대마)']",의료,제약및바이오,제약,KOSDAQ,20250407
260930,씨티케이,['화장품'],소재,소재,화학,KOSDAQ,20250407
413630,씨피시스템,,소재,소재,화학,KOSDAQ,20250407
013990,아가방컴퍼니,"['출산장려정책', '엔젤산업', '日제품 불매운동(수혜)', '마스크']",경기소비재,유통,유통,KOSDAQ,20250407
123860,아나패스,['시스템반도체'],IT,하드웨어,전기·전자,KOSDAQ,20250407
025980,아난티,['골프'],산업재,상업서비스,일반서비스,KOSDAQ,20250407
125210,아모그린텍,"['스마트그리드(지능형전력망)', '페라이트', 'PCB(FPCB 등)', '스마트폰', '리비안(RIVIAN)', '2차전지(LFP/리튬인산철)', '전기차 화재 방지(배터리 열폭주 등)', '전력저장장치(ESS)', '전기차', '갤럭시 부품주']",IT,하드웨어,전기·전자,KOSDAQ,20250407
357580,아모센스,"['페라이트', '맥신(MXene)', '고체산화물 연료전지(SOFC)', '무선충전기술']",IT,하드웨어,전기·전자,KOSDAQ,20250407
052710,아모텍,"['RFID(NFC 등)', '초전도체', '삼성페이', '스마트폰', '전자파', '핀테크(FinTech)', '휴대폰부품', '갤럭시 부품주', 'MLCC(적층세라믹콘덴서)']",IT,하드웨어,전기·전자,KOSDAQ,20250407
074430,아미노로직스,['mRNA(메신저 리보핵산)'],의료,제약및바이오,제약,KOSDAQ,20250407
092040,아미코젠,"['유전자 치료제/분석', '건강기능식품']",필수소비재,음식료및담배,음식료·담배,KOSDAQ,20250407
083930,아바코,"['태양광에너지', 'OLED(유기 발광 다이오드)', '2차전지', '2차전지(장비)', '2차전지(전고체)']",산업재,자본재,기계·장비,KOSDAQ,20250407
149950,아바텍,['MLCC(적층세라믹콘덴서)'],IT,하드웨어,전기·전자,KOSDAQ,20250407
036010,아비코전자,"['스마트폰', '휴대폰부품']",IT,하드웨어,전기·전자,KOSDAQ,20250407
050860,아세아텍,['농업'],산업재,자본재,기계·장비,KOSDAQ,20250407
136410,아셈스,,소재,소재,화학,KOSDAQ,20250407
246720,아스타,['의료기기'],의료,제약및바이오,제약,KOSDAQ,20250407
450950,아스테라시스,"['미용기기', '2025 상반기 신규상장', '의료기기']",의료,의료장비및서비스,의료·정밀기기,KOSDAQ,20250407
067390,아스트,['항공기부품'],산업재,자본재,운송장비·부품,KOSDAQ,20250407
159010,아스플로,['반도체 장비'],산업재,자본재,기계·장비,KOSDAQ,20250407
127710,아시아경제,"['광고', '미디어(방송/신문)']",IT,소프트웨어,IT 서비스,KOSDAQ,20250407
154030,아시아종묘,['농업'],필수소비재,음식료및담배,"농업, 임업 및 어업",KOSDAQ,20250407
227610,아우딘퓨쳐스,['화장품'],소재,소재,화학,KOSDAQ,20250407
143160,아이디스,"['보안주(물리)', 'CCTV＆DVR']",IT,하드웨어,전기·전자,KOSDAQ,20250407
054800,아이디스홀딩스,['지주사'],산업재,상업서비스,일반서비스,KOSDAQ,20250407
332370,아이디피,,IT,하드웨어,전기·전자,KOSDAQ,20250407
339950,아이비김영,"['일자리(취업)', '교육/온라인 교육']",산업재,상업서비스,일반서비스,KOSDAQ,20250407
469750,아이비젼웍스,"['2차전지', '2차전지(장비)']",산업재,자본재,기계·장비,KOSDAQ,20250407
460470,아이빔테크놀로지,['의료기기'],의료,의료장비및서비스,의료·정밀기기,KOSDAQ,20250407
099190,아이센스,"['고령화 사회(노인복지)', '의료기기']",의료,의료장비및서비스,의료·정밀기기,KOSDAQ,20250407
461300,아이스크림미디어,['교육/온라인 교육'],IT,소프트웨어,IT 서비스,KOSDAQ,20250407
289010,아이스크림에듀,"['교육/온라인 교육', '쿠팡(coupang)']",경기소비재,미디어,오락·문화,KOSDAQ,20250407
214430,아이쓰리시스템,"['방위산업/전쟁 및 테러', '의료기기', '자율주행차']",IT,하드웨어,전기·전자,KOSDAQ,20250407
040910,아이씨디,"['OLED(유기 발광 다이오드)', '유리 기판']",산업재,자본재,기계·장비,KOSDAQ,20250407
368600,아이씨에이치,['전자파'],IT,하드웨어,전기·전자,KOSDAQ,20250407
456010,아이씨티케이,"['딥페이크(deepfake)', '보안주(정보)', '시스템반도체', '양자암호/양자컴퓨팅']",IT,하드웨어,전기·전자,KOSDAQ,20250407
052860,아이앤씨,"['스마트그리드(지능형전력망)', '시스템반도체', '스마트폰', '휴대폰부품']",IT,하드웨어,전기·전자,KOSDAQ,20250407
464500,아이언디바이스,"['온디바이스 AI', '시스템반도체']",IT,하드웨어,전기·전자,KOSDAQ,20250407
212710,아이에스티이,"['수소차(연료전지/부품/충전소 등)', '2025 상반기 신규상장', '반도체 장비']",IT,하드웨어,전기·전자,KOSDAQ,20250407
038880,아이에이,"['수소차(연료전지/부품/충전소 등)', '시스템반도체', '전기차', '자율주행차', '스마트카(SMART CAR)']",IT,하드웨어,전기·전자,KOSDAQ,20250407
307180,아이엘사이언스,"['탈모 치료', 'LED', '전기차(충전소/충전기)']",IT,하드웨어,전기·전자,KOSDAQ,20250407
101390,아이엠,,IT,하드웨어,전기·전자,KOSDAQ,20250407
461030,아이엠비디엑스,['유전자 치료제/분석'],산업재,상업서비스,일반서비스,KOSDAQ,20250407
451220,아이엠티,"['HBM(고대역폭메모리)', '반도체 장비']",산업재,자본재,기계·장비,KOSDAQ,20250407
090150,아이윈,"['자동차부품', '전기차']",산업재,자본재,운송장비·부품,KOSDAQ,20250407
123010,아이윈플러스,"['양자암호/양자컴퓨팅', '카메라모듈/부품']",IT,하드웨어,전기·전자,KOSDAQ,20250407
031310,아이즈비전,,통신서비스,통신서비스,통신,KOSDAQ,20250407
462980,아이지넷,['2025 상반기 신규상장'],IT,소프트웨어,IT 서비스,KOSDAQ,20250407
185490,아이진,"['mRNA(메신저 리보핵산)', '건강기능식품', '코로나19(진단/치료제/백신 개발 등)', '백신/진단시약/방역(신종플루, AI 등)', '코로나19(치료제/백신 개발 등)']",산업재,상업서비스,일반서비스,KOSDAQ,20250407
059100,아이컴포넌트,"['OLED(유기 발광 다이오드)', '플렉서블 디스플레이']",IT,하드웨어,전기·전자,KOSDAQ,20250407
262840,아이퀘스트,,IT,소프트웨어,IT 서비스,KOSDAQ,20250407
175250,아이큐어,"['치매', '비만치료제', '제약업체', '콜드체인(저온 유통)', '화장품', '마리화나(대마)']",의료,제약및바이오,제약,KOSDAQ,20250407
052460,아이크래프트,"['SI(시스템통합)', '맥신(MXene)', '5G(5세대 이동통신)', '백신여권']",IT,소프트웨어,IT 서비스,KOSDAQ,20250407
119830,아이텍,"['그래핀', '콜드체인(저온 유통)', '시스템반도체', '전기차 화재 방지(배터리 열폭주 등)']",산업재,상업서비스,일반서비스,KOSDAQ,20250407
052770,아이톡시,"['우크라이나 재건', '게임', '모바일게임(스마트폰)', '모바일콘텐츠(스마트폰/태블릿PC)']",경기소비재,유통,유통,KOSDAQ,20250407
124500,아이티센,"['SI(시스템통합)', 'STO(토큰증권 발행)']",IT,소프트웨어,IT 서비스,KOSDAQ,20250407
010280,아이티센엔텍,"['방위산업/전쟁 및 테러', 'SI(시스템통합)', '클라우드 컴퓨팅']",IT,소프트웨어,IT 서비스,KOSDAQ,20250407
372800,아이티아이즈,"['STO(토큰증권 발행)', '마이데이터']",IT,소프트웨어,IT 서비스,KOSDAQ,20250407
084850,아이티엠반도체,"['2차전지(소재/부품)', '2차전지', '아이폰']",IT,하드웨어,전기·전자,KOSDAQ,20250407
114840,아이패밀리에스씨,['화장품'],소재,소재,화학,KOSDAQ,20250407
027360,아주IB투자,"['창투사', '야놀자(Yanolja)']",금융,기타금융,금융,KOSDAQ,20250407
032080,아즈텍WB,,경기소비재,내구소비재및의류,섬유·의류,KOSDAQ,20250407
013310,아진산업,"['자동차부품', '수소차(연료전지/부품/충전소 등)', '日 수출 규제(국산화 등)', '전기차']",산업재,자본재,운송장비·부품,KOSDAQ,20250407
059120,아진엑스텍,"['메타버스(Metaverse)', '4차산업 수혜주', '시스템반도체', '스마트폰', '스마트팩토리(스마트공장)', '로봇(산업용/협동로봇 등)']",IT,하드웨어,전기·전자,KOSDAQ,20250407
203690,아크솔루션스,,소재,종이및목재,종이·목재,KOSDAQ,20250407
158430,아톤,"['STO(토큰증권 발행)', '마이데이터', '보안주(정보)', '양자암호/양자컴퓨팅', '핀테크(FinTech)', 'NFT(대체불가토큰)']",IT,소프트웨어,IT 서비스,KOSDAQ,20250407
200350,아티스트스튜디오,"['영상콘텐츠', '엔터테인먼트']",경기소비재,미디어,오락·문화,KOSDAQ,20250407
321820,아티스트유나이티드,"['지능형로봇/인공지능(AI)', '쿠팡(coupang)', '광고']",IT,소프트웨어,IT 서비스,KOSDAQ,20250407
001540,안국약품,"['면역항암제', '황사/미세먼지', '제약업체']",의료,제약및바이오,제약,KOSDAQ,20250407
053800,안랩,"['보안주(정보)', '클라우드 컴퓨팅']",IT,소프트웨어,IT 서비스,KOSDAQ,20250407
065660,안트로젠,"['줄기세포', '탈모 치료']",경기소비재,유통,유통,KOSDAQ,20250407
297570,알로이스,['쿠팡(coupang)'],IT,하드웨어,전기·전자,KOSDAQ,20250407
260660,알리코제약,"['구충제(펜벤다졸, 이버멕틴 등)', '제약업체', '낙태/피임']",의료,제약및바이오,제약,KOSDAQ,20250407
354320,알멕,"['자동차부품', '비철금속', '리비안(RIVIAN)', '2차전지(소재/부품)', '2차전지', '전기차']",소재,금속및광물,금속,KOSDAQ,20250407
361570,알비더블유,"['엔터테인먼트', '음원/음반']",경기소비재,미디어,오락·문화,KOSDAQ,20250407
131370,알서포트,"['재택근무/스마트워크', '원격진료/비대면진료(U-Healthcare)', '카카오뱅크(kakao BANK)', '4차산업 수혜주', '인터넷은행']",IT,소프트웨어,IT 서비스,KOSDAQ,20250407
140670,알에스오토메이션,"['4차산업 수혜주', '반도체 장비', '태양광에너지', '스마트팩토리(스마트공장)', '전력저장장치(ESS)', '로봇(산업용/협동로봇 등)']",IT,하드웨어,전기·전자,KOSDAQ,20250407
096610,알에프세미,,IT,하드웨어,전기·전자,KOSDAQ,20250407
061040,알에프텍,"['삼성페이', '보톡스(보툴리눔톡신)', 'LED', '스마트폰', '5G(5세대 이동통신)', '휴대폰부품', '갤럭시 부품주', '무선충전기술']",IT,하드웨어,전기·전자,KOSDAQ,20250407
148250,알엔투테크놀로지,"['페라이트', '통신장비']",IT,하드웨어,전기·전자,KOSDAQ,20250407
347860,알체라,"['딥페이크(deepfake)', '지능형로봇/인공지능(AI)', '메타버스(Metaverse)', '바이오인식(생체인식)']",IT,소프트웨어,IT 서비스,KOSDAQ,20250407
196170,알테오젠,['바이오시밀러(복제 바이오의약품)'],산업재,상업서비스,일반서비스,KOSDAQ,20250407
123750,알톤,"['자전거', '전기자전거']",산업재,자본재,운송장비·부품,KOSDAQ,20250407
085810,알티캐스트,['전기차(충전소/충전기)'],IT,소프트웨어,IT 서비스,KOSDAQ,20250407
043100,알파녹스,['의료기기'],의료,의료장비및서비스,의료·정밀기기,KOSDAQ,20250407
117670,알파홀딩스,"['사물인터넷', '시스템반도체', '전기차']",IT,하드웨어,전기·전자,KOSDAQ,20250407
